UserID,timestamp_for_sorting
244465461,2024-05-14 07:19:25
244465221,2024-05-14 07:19:30
244465575,2024-05-14 07:19:43
244465563,2024-05-14 07:19:55
244465342,2024-05-14 07:19:58
244465318,2024-05-14 07:20:21
244465432,2024-05-14 07:20:23
244465595,2024-05-14 07:20:27
244465426,2024-05-14 07:20:34
244465522,2024-05-14 07:20:50
244465592,2024-05-14 07:20:57
244465656,2024-05-14 07:20:58
244464262,2024-05-14 07:21:05
244465470,2024-05-14 07:21:14
244465601,2024-05-14 07:21:30
244465453,2024-05-14 07:21:43
244465482,2024-05-14 07:22:08
244465624,2024-05-14 07:22:32
244465668,2024-05-14 07:22:43
244465484,2024-05-14 07:22:53
244465690,2024-05-14 07:22:57
244465529,2024-05-14 07:23:20
244465673,2024-05-14 07:23:27
244465711,2024-05-14 07:23:43
244465722,2024-05-14 07:23:59
244465684,2024-05-14 07:24:09
244465719,2024-05-14 07:24:12
244465423,2024-05-14 07:24:18
244465646,2024-05-14 07:25:14
244465822,2024-05-14 07:25:21
244451235,2024-05-14 07:27:48
244465828,2024-05-14 07:27:51
244465776,2024-05-14 07:27:54
244465398,2024-05-14 07:28:09
244465867,2024-05-14 07:28:15
244465644,2024-05-14 07:28:22
244465170,2024-05-14 07:28:48
244465835,2024-05-14 07:29:34
244465845,2024-05-14 07:30:07
244465655,2024-05-14 07:30:09
244465947,2024-05-14 07:30:18
244465889,2024-05-14 07:30:27
244465779,2024-05-14 07:30:29
244465992,2024-05-14 07:31:28
244465901,2024-05-14 07:31:34
244465310,2024-05-14 07:32:02
244466070,2024-05-14 07:32:03
244466018,2024-05-14 07:32:29
244466040,2024-05-14 07:32:54
244466012,2024-05-14 07:33:28
244466071,2024-05-14 07:33:31
244465709,2024-05-14 07:33:54
244466042,2024-05-14 07:34:17
244466224,2024-05-14 07:34:21
244466102,2024-05-14 07:34:45
244466065,2024-05-14 07:34:57
244465978,2024-05-14 07:35:08
244465873,2024-05-14 07:35:40
244466038,2024-05-14 07:35:54
244465633,2024-05-14 07:35:56
244466245,2024-05-14 07:36:08
244466149,2024-05-14 07:36:19
244466191,2024-05-14 07:36:20
244466259,2024-05-14 07:36:37
244466173,2024-05-14 07:36:38
244465990,2024-05-14 07:36:43
244465854,2024-05-14 07:36:45
244466236,2024-05-14 07:36:46
244466225,2024-05-14 07:36:52
244466026,2024-05-14 07:37:14
244465937,2024-05-14 07:37:24
244466283,2024-05-14 07:37:35
244465986,2024-05-14 07:37:47
244466213,2024-05-14 07:37:51
244466177,2024-05-14 07:37:59
244466262,2024-05-14 07:38:26
244466009,2024-05-14 07:38:43
244466166,2024-05-14 07:38:53
244465974,2024-05-14 07:38:57
244466219,2024-05-14 07:39:03
244466263,2024-05-14 07:39:12
244466360,2024-05-14 07:39:33
244466299,2024-05-14 07:39:55
244466377,2024-05-14 07:39:58
244466321,2024-05-14 07:40:00
244466361,2024-05-14 07:40:36
244465997,2024-05-14 07:40:47
244466147,2024-05-14 07:40:59
244466227,2024-05-14 07:41:01
244466280,2024-05-14 07:41:37
244466307,2024-05-14 07:41:45
244466354,2024-05-14 07:42:00
244466378,2024-05-14 07:42:15
244466427,2024-05-14 07:42:25
244466539,2024-05-14 07:42:29
244466426,2024-05-14 07:42:46
244466409,2024-05-14 07:43:06
244466575,2024-05-14 07:43:11
244466337,2024-05-14 07:43:18
244466373,2024-05-14 07:43:20
244466410,2024-05-14 07:43:55
244466175,2024-05-14 07:43:56
244466495,2024-05-14 07:44:27
244466371,2024-05-14 07:44:31
244466285,2024-05-14 07:44:36
244466345,2024-05-14 07:44:36
244466429,2024-05-14 07:44:47
244460766,2024-05-14 07:44:48
244466505,2024-05-14 07:44:52
244466355,2024-05-14 07:45:07
244463050,2024-05-14 07:45:07
244466514,2024-05-14 07:45:14
244466579,2024-05-14 07:45:16
244466442,2024-05-14 07:45:27
244466640,2024-05-14 07:45:36
244466557,2024-05-14 07:46:04
244466532,2024-05-14 07:46:18
244466363,2024-05-14 07:46:19
244466383,2024-05-14 07:46:52
244466268,2024-05-14 07:47:00
244465351,2024-05-14 07:47:11
244466500,2024-05-14 07:47:17
244466775,2024-05-14 07:47:25
244466525,2024-05-14 07:47:29
244466732,2024-05-14 07:47:51
244466740,2024-05-14 07:48:04
244466547,2024-05-14 07:48:26
244466765,2024-05-14 07:48:27
244466761,2024-05-14 07:48:45
244466691,2024-05-14 07:48:45
244466555,2024-05-14 07:48:50
244466666,2024-05-14 07:48:50
244465692,2024-05-14 07:48:57
244466709,2024-05-14 07:49:01
244466572,2024-05-14 07:49:24
244466602,2024-05-14 07:49:27
244466420,2024-05-14 07:49:39
244466714,2024-05-14 07:49:40
244466843,2024-05-14 07:49:44
244466809,2024-05-14 07:50:21
244466628,2024-05-14 07:50:44
244466855,2024-05-14 07:51:38
244466856,2024-05-14 07:52:07
244466689,2024-05-14 07:52:07
244466898,2024-05-14 07:52:08
244466756,2024-05-14 07:52:10
244466594,2024-05-14 07:52:16
244466832,2024-05-14 07:52:17
244466896,2024-05-14 07:52:34
244466873,2024-05-14 07:52:48
244466899,2024-05-14 07:52:54
244466970,2024-05-14 07:53:04
244466980,2024-05-14 07:53:08
244466816,2024-05-14 07:53:09
244466993,2024-05-14 07:53:14
244466800,2024-05-14 07:53:50
244466560,2024-05-14 07:54:11
244466735,2024-05-14 07:54:21
244466305,2024-05-14 07:54:51
244466988,2024-05-14 07:54:58
244466866,2024-05-14 07:55:01
244466872,2024-05-14 07:55:07
244466573,2024-05-14 07:55:27
244466742,2024-05-14 07:55:28
244467016,2024-05-14 07:55:34
244466545,2024-05-14 07:55:53
244467028,2024-05-14 07:56:23
244467078,2024-05-14 07:56:31
244467022,2024-05-14 07:57:43
244467233,2024-05-14 07:57:55
244460672,2024-05-14 07:58:24
244467302,2024-05-14 07:58:28
244467273,2024-05-14 07:58:37
244467166,2024-05-14 07:58:54
244466989,2024-05-14 07:58:55
244465687,2024-05-14 07:59:18
244466936,2024-05-14 07:59:21
244467156,2024-05-14 07:59:30
244467221,2024-05-14 07:59:47
244466504,2024-05-14 08:00:08
244466811,2024-05-14 08:00:20
244467241,2024-05-14 08:00:42
244466947,2024-05-14 08:00:50
244462624,2024-05-14 08:00:54
244467003,2024-05-14 08:01:03
244467336,2024-05-14 08:01:15
244467123,2024-05-14 08:01:23
244467062,2024-05-14 08:01:25
244467408,2024-05-14 08:01:27
244467327,2024-05-14 08:01:49
244465341,2024-05-14 08:03:02
244467212,2024-05-14 08:03:24
244467101,2024-05-14 08:04:09
244467550,2024-05-14 08:04:24
244467034,2024-05-14 08:04:45
244467450,2024-05-14 08:04:46
244467489,2024-05-14 08:04:56
244466790,2024-05-14 08:05:19
244466900,2024-05-14 08:05:55
244467691,2024-05-14 08:06:16
244467657,2024-05-14 08:06:16
244467337,2024-05-14 08:06:31
244467687,2024-05-14 08:06:32
244467517,2024-05-14 08:06:39
244467507,2024-05-14 08:06:42
244467784,2024-05-14 08:06:49
244467074,2024-05-14 08:06:55
244467184,2024-05-14 08:07:07
244467505,2024-05-14 08:07:15
244467637,2024-05-14 08:07:32
244467586,2024-05-14 08:08:12
244467516,2024-05-14 08:08:37
244467858,2024-05-14 08:08:42
244467772,2024-05-14 08:08:49
244467545,2024-05-14 08:09:13
244467746,2024-05-14 08:09:28
244467908,2024-05-14 08:09:28
244467832,2024-05-14 08:09:38
244467478,2024-05-14 08:09:40
244467412,2024-05-14 08:10:06
244467560,2024-05-14 08:10:14
244467789,2024-05-14 08:10:22
244467808,2024-05-14 08:10:41
244467880,2024-05-14 08:10:42
244467500,2024-05-14 08:10:49
244460703,2024-05-14 08:10:49
244467319,2024-05-14 08:11:33
244467893,2024-05-14 08:11:34
244467291,2024-05-14 08:11:56
244467958,2024-05-14 08:11:56
244468043,2024-05-14 08:12:20
244468039,2024-05-14 08:12:28
244468021,2024-05-14 08:12:28
244467973,2024-05-14 08:12:33
244468138,2024-05-14 08:12:53
244468016,2024-05-14 08:13:11
244468078,2024-05-14 08:13:35
244468104,2024-05-14 08:13:41
244467743,2024-05-14 08:13:56
244468044,2024-05-14 08:14:17
244468183,2024-05-14 08:14:26
244467868,2024-05-14 08:14:38
244468222,2024-05-14 08:15:00
244468157,2024-05-14 08:15:11
244468017,2024-05-14 08:15:12
244468152,2024-05-14 08:15:35
244468137,2024-05-14 08:15:43
244467656,2024-05-14 08:15:45
244468260,2024-05-14 08:16:34
244468045,2024-05-14 08:16:40
244468213,2024-05-14 08:16:59
244468237,2024-05-14 08:17:11
244467535,2024-05-14 08:17:30
244467693,2024-05-14 08:17:52
244468059,2024-05-14 08:18:17
244465728,2024-05-14 08:18:21
244466851,2024-05-14 08:18:47
244467787,2024-05-14 08:18:48
244468327,2024-05-14 08:18:51
244468072,2024-05-14 08:18:56
244468224,2024-05-14 08:19:01
244468543,2024-05-14 08:19:21
244468206,2024-05-14 08:19:22
244468506,2024-05-14 08:19:26
244468494,2024-05-14 08:19:28
244468267,2024-05-14 08:19:33
244468520,2024-05-14 08:19:47
244465501,2024-05-14 08:20:02
244467896,2024-05-14 08:20:08
244468549,2024-05-14 08:20:26
244467937,2024-05-14 08:20:53
244468335,2024-05-14 08:20:59
244468355,2024-05-14 08:21:21
244468483,2024-05-14 08:21:23
244468387,2024-05-14 08:21:28
244468553,2024-05-14 08:21:29
244468709,2024-05-14 08:21:39
244459667,2024-05-14 08:22:06
244467125,2024-05-14 08:22:26
244468668,2024-05-14 08:22:37
244468624,2024-05-14 08:22:42
244468293,2024-05-14 08:22:43
244468649,2024-05-14 08:22:55
244468594,2024-05-14 08:23:18
244468589,2024-05-14 08:23:32
244468563,2024-05-14 08:23:50
244468751,2024-05-14 08:24:09
244468901,2024-05-14 08:24:12
244466700,2024-05-14 08:24:51
244468801,2024-05-14 08:24:55
244468105,2024-05-14 08:24:56
244468795,2024-05-14 08:25:07
244468633,2024-05-14 08:25:23
244468716,2024-05-14 08:25:25
244468715,2024-05-14 08:25:26
244468762,2024-05-14 08:25:42
244468782,2024-05-14 08:25:45
244467775,2024-05-14 08:25:45
244468783,2024-05-14 08:26:24
244468240,2024-05-14 08:26:32
244468873,2024-05-14 08:26:36
244468899,2024-05-14 08:27:07
244469102,2024-05-14 08:27:28
244468704,2024-05-14 08:27:43
244468992,2024-05-14 08:27:45
244468816,2024-05-14 08:27:47
244469047,2024-05-14 08:28:16
244467964,2024-05-14 08:28:56
244468843,2024-05-14 08:29:11
244468912,2024-05-14 08:29:16
244434772,2024-05-14 08:29:49
244468727,2024-05-14 08:29:50
244468724,2024-05-14 08:29:52
244468913,2024-05-14 08:30:08
244469264,2024-05-14 08:30:09
244469142,2024-05-14 08:30:27
244469063,2024-05-14 08:30:33
244468599,2024-05-14 08:30:56
244469061,2024-05-14 08:31:00
244469216,2024-05-14 08:31:02
244468792,2024-05-14 08:31:05
244469010,2024-05-14 08:31:10
244469352,2024-05-14 08:31:34
244469053,2024-05-14 08:31:38
244469269,2024-05-14 08:31:45
244468038,2024-05-14 08:31:53
244468775,2024-05-14 08:32:21
244468645,2024-05-14 08:32:29
244468309,2024-05-14 08:32:32
244469370,2024-05-14 08:32:36
244469258,2024-05-14 08:33:45
244469167,2024-05-14 08:33:49
244469304,2024-05-14 08:34:11
244469365,2024-05-14 08:34:17
244469532,2024-05-14 08:34:44
244469609,2024-05-14 08:35:15
244469541,2024-05-14 08:35:47
244469379,2024-05-14 08:35:55
244469398,2024-05-14 08:36:04
244468961,2024-05-14 08:36:16
244469385,2024-05-14 08:36:19
244469469,2024-05-14 08:36:23
244469859,2024-05-14 08:37:37
244469624,2024-05-14 08:37:38
244469827,2024-05-14 08:37:39
244469781,2024-05-14 08:38:12
244469915,2024-05-14 08:38:13
244469348,2024-05-14 08:38:20
244469209,2024-05-14 08:38:22
244469276,2024-05-14 08:38:30
244470130,2024-05-14 08:38:33
244469739,2024-05-14 08:38:52
244468598,2024-05-14 08:39:05
244469908,2024-05-14 08:39:34
244469890,2024-05-14 08:39:35
244469407,2024-05-14 08:39:43
244469166,2024-05-14 08:39:49
244467786,2024-05-14 08:40:21
244470226,2024-05-14 08:40:33
244470100,2024-05-14 08:40:49
244469492,2024-05-14 08:40:51
244469727,2024-05-14 08:40:52
244469560,2024-05-14 08:40:56
244468437,2024-05-14 08:40:59
244469569,2024-05-14 08:41:22
244469766,2024-05-14 08:41:24
244470555,2024-05-14 08:41:40
244469884,2024-05-14 08:41:47
244468945,2024-05-14 08:41:59
244470564,2024-05-14 08:42:18
244464121,2024-05-14 08:42:30
244470520,2024-05-14 08:42:34
244470579,2024-05-14 08:43:00
244470141,2024-05-14 08:43:01
244470133,2024-05-14 08:43:26
244467580,2024-05-14 08:43:47
244470043,2024-05-14 08:44:05
244469046,2024-05-14 08:44:13
244468747,2024-05-14 08:44:30
244469869,2024-05-14 08:44:40
244468785,2024-05-14 08:45:46
244470825,2024-05-14 08:46:00
244468932,2024-05-14 08:46:04
244470924,2024-05-14 08:46:07
244470532,2024-05-14 08:46:14
244470862,2024-05-14 08:46:17
244470875,2024-05-14 08:46:21
244469552,2024-05-14 08:46:31
244470707,2024-05-14 08:46:32
244469462,2024-05-14 08:46:45
244470855,2024-05-14 08:47:01
244471069,2024-05-14 08:47:18
244470607,2024-05-14 08:47:33
244470863,2024-05-14 08:47:43
244466497,2024-05-14 08:47:46
244471044,2024-05-14 08:48:09
244470748,2024-05-14 08:48:22
244471086,2024-05-14 08:48:26
244471045,2024-05-14 08:48:30
244471304,2024-05-14 08:48:55
244471297,2024-05-14 08:49:34
244470355,2024-05-14 08:49:35
244470891,2024-05-14 08:49:35
244470630,2024-05-14 08:50:13
244470432,2024-05-14 08:50:17
244471102,2024-05-14 08:50:43
244470631,2024-05-14 08:51:12
244471477,2024-05-14 08:51:17
244471017,2024-05-14 08:51:26
244471423,2024-05-14 08:51:45
244471820,2024-05-14 08:51:54
244471414,2024-05-14 08:52:06
244471325,2024-05-14 08:52:30
244471560,2024-05-14 08:52:37
244471679,2024-05-14 08:52:38
244470870,2024-05-14 08:53:09
244471738,2024-05-14 08:53:19
244446210,2024-05-14 08:53:48
244470784,2024-05-14 08:54:09
244470179,2024-05-14 08:54:15
244471868,2024-05-14 08:54:24
244471676,2024-05-14 08:54:30
244470852,2024-05-14 08:55:01
244471847,2024-05-14 08:55:11
244471809,2024-05-14 08:55:22
244472074,2024-05-14 08:55:55
244471777,2024-05-14 08:56:29
244471601,2024-05-14 08:56:33
244471981,2024-05-14 08:57:01
244472169,2024-05-14 08:57:06
244471488,2024-05-14 08:57:35
244472071,2024-05-14 08:57:47
244471725,2024-05-14 08:57:50
244472056,2024-05-14 08:57:52
244472223,2024-05-14 08:58:26
244472166,2024-05-14 08:58:36
244472096,2024-05-14 08:59:06
244468695,2024-05-14 08:59:09
244472364,2024-05-14 08:59:38
244472189,2024-05-14 08:59:40
244471801,2024-05-14 08:59:57
244472353,2024-05-14 09:00:07
244471499,2024-05-14 09:00:09
244469137,2024-05-14 09:00:26
244472195,2024-05-14 09:00:55
244472319,2024-05-14 09:01:30
244471218,2024-05-14 09:01:31
244472611,2024-05-14 09:01:33
244472320,2024-05-14 09:01:43
244472175,2024-05-14 09:02:01
244472425,2024-05-14 09:02:40
244472557,2024-05-14 09:02:45
244472275,2024-05-14 09:02:47
244471606,2024-05-14 09:02:59
244472590,2024-05-14 09:03:01
244472127,2024-05-14 09:03:04
244472701,2024-05-14 09:03:24
244471365,2024-05-14 09:03:43
244472785,2024-05-14 09:03:54
244472748,2024-05-14 09:04:39
244472232,2024-05-14 09:04:54
244472826,2024-05-14 09:05:15
244472809,2024-05-14 09:05:40
244473075,2024-05-14 09:05:52
244472937,2024-05-14 09:06:09
244472895,2024-05-14 09:06:32
244472842,2024-05-14 09:06:38
244472692,2024-05-14 09:06:54
244470576,2024-05-14 09:06:55
244472681,2024-05-14 09:06:56
244472977,2024-05-14 09:07:34
244472423,2024-05-14 09:07:37
244473141,2024-05-14 09:07:47
244472520,2024-05-14 09:07:51
244472416,2024-05-14 09:07:58
244473196,2024-05-14 09:08:00
244472911,2024-05-14 09:08:11
244472250,2024-05-14 09:08:11
244472463,2024-05-14 09:08:22
244472993,2024-05-14 09:08:27
244470021,2024-05-14 09:08:27
244469149,2024-05-14 09:08:48
244472909,2024-05-14 09:08:49
244473283,2024-05-14 09:09:21
244472702,2024-05-14 09:09:22
244473231,2024-05-14 09:09:50
244473302,2024-05-14 09:10:00
244473386,2024-05-14 09:10:01
244473260,2024-05-14 09:10:03
244472958,2024-05-14 09:10:06
244473052,2024-05-14 09:10:21
244473339,2024-05-14 09:10:29
244473413,2024-05-14 09:11:17
244473182,2024-05-14 09:11:46
244471789,2024-05-14 09:11:58
244473512,2024-05-14 09:12:08
244471578,2024-05-14 09:12:14
244462195,2024-05-14 09:12:19
244473204,2024-05-14 09:12:19
244473622,2024-05-14 09:12:29
244473412,2024-05-14 09:12:39
244473123,2024-05-14 09:12:49
244472964,2024-05-14 09:12:54
244473535,2024-05-14 09:13:16
244472946,2024-05-14 09:13:22
244473554,2024-05-14 09:13:33
244473529,2024-05-14 09:13:51
244473649,2024-05-14 09:13:53
244473796,2024-05-14 09:14:28
244473510,2024-05-14 09:14:56
244473552,2024-05-14 09:15:02
244473270,2024-05-14 09:15:07
244473870,2024-05-14 09:15:23
244473878,2024-05-14 09:15:26
244473662,2024-05-14 09:15:57
244473941,2024-05-14 09:16:10
244473682,2024-05-14 09:16:19
244473275,2024-05-14 09:17:20
244473810,2024-05-14 09:17:28
244472595,2024-05-14 09:18:03
244474293,2024-05-14 09:18:13
244474259,2024-05-14 09:18:17
244473719,2024-05-14 09:18:28
244474298,2024-05-14 09:18:29
244474166,2024-05-14 09:18:33
244473340,2024-05-14 09:18:33
244473679,2024-05-14 09:18:49
244474070,2024-05-14 09:18:54
244474220,2024-05-14 09:20:04
244474108,2024-05-14 09:20:06
244474443,2024-05-14 09:20:12
244474358,2024-05-14 09:20:29
244474138,2024-05-14 09:20:40
244474300,2024-05-14 09:20:58
244473313,2024-05-14 09:20:59
244472783,2024-05-14 09:21:07
244474456,2024-05-14 09:21:15
244474347,2024-05-14 09:22:03
244474726,2024-05-14 09:22:26
244474496,2024-05-14 09:23:03
244474395,2024-05-14 09:23:05
244473937,2024-05-14 09:23:22
244474231,2024-05-14 09:23:30
244474335,2024-05-14 09:23:41
244474206,2024-05-14 09:23:49
244474662,2024-05-14 09:23:50
244474269,2024-05-14 09:23:58
244474757,2024-05-14 09:24:43
244474985,2024-05-14 09:24:52
244475086,2024-05-14 09:25:09
244474503,2024-05-14 09:25:12
244474541,2024-05-14 09:25:37
244474692,2024-05-14 09:26:02
244474490,2024-05-14 09:26:11
244473319,2024-05-14 09:26:14
244474795,2024-05-14 09:26:37
244474240,2024-05-14 09:26:57
244472648,2024-05-14 09:27:09
244475208,2024-05-14 09:27:11
244475195,2024-05-14 09:27:59
244474378,2024-05-14 09:28:03
244475359,2024-05-14 09:28:37
244475000,2024-05-14 09:28:38
244474832,2024-05-14 09:28:54
244475361,2024-05-14 09:29:05
244475110,2024-05-14 09:29:05
244474555,2024-05-14 09:29:24
244475527,2024-05-14 09:29:25
244475475,2024-05-14 09:29:27
244475154,2024-05-14 09:29:38
244475338,2024-05-14 09:29:57
244475025,2024-05-14 09:30:14
244475325,2024-05-14 09:31:11
244473298,2024-05-14 09:31:15
244475441,2024-05-14 09:31:23
244474684,2024-05-14 09:31:26
244475489,2024-05-14 09:31:50
244475362,2024-05-14 09:31:57
244475692,2024-05-14 09:32:10
244475639,2024-05-14 09:33:30
244475346,2024-05-14 09:33:36
244473544,2024-05-14 09:33:42
244475520,2024-05-14 09:33:55
244474770,2024-05-14 09:34:07
244475545,2024-05-14 09:34:20
244475558,2024-05-14 09:34:32
244475448,2024-05-14 09:34:34
244475560,2024-05-14 09:34:42
244475063,2024-05-14 09:35:35
244475690,2024-05-14 09:35:39
244476108,2024-05-14 09:35:45
244474710,2024-05-14 09:35:47
244475854,2024-05-14 09:35:54
244476102,2024-05-14 09:35:56
244475924,2024-05-14 09:35:56
244475300,2024-05-14 09:36:05
244475663,2024-05-14 09:36:49
244476009,2024-05-14 09:37:03
244476197,2024-05-14 09:37:16
244476356,2024-05-14 09:37:34
244476138,2024-05-14 09:37:53
244476264,2024-05-14 09:37:55
244475337,2024-05-14 09:37:56
244476360,2024-05-14 09:38:01
244476492,2024-05-14 09:38:18
244475641,2024-05-14 09:38:27
244475930,2024-05-14 09:38:50
244476114,2024-05-14 09:38:57
244476635,2024-05-14 09:39:02
244476326,2024-05-14 09:39:13
244476435,2024-05-14 09:39:37
244476272,2024-05-14 09:39:45
244476263,2024-05-14 09:39:46
244475951,2024-05-14 09:39:59
244476110,2024-05-14 09:39:59
244476547,2024-05-14 09:40:28
244476599,2024-05-14 09:40:34
244476510,2024-05-14 09:40:42
244476469,2024-05-14 09:41:23
244476799,2024-05-14 09:41:46
244476626,2024-05-14 09:41:49
244455484,2024-05-14 09:41:56
244476448,2024-05-14 09:42:06
244476258,2024-05-14 09:42:11
244471669,2024-05-14 09:42:12
244476021,2024-05-14 09:42:20
244476813,2024-05-14 09:42:40
244476766,2024-05-14 09:42:48
244476936,2024-05-14 09:42:57
244474670,2024-05-14 09:43:12
244476455,2024-05-14 09:43:25
244476902,2024-05-14 09:43:30
244477064,2024-05-14 09:43:55
244477074,2024-05-14 09:44:22
244476305,2024-05-14 09:44:22
244477018,2024-05-14 09:44:55
244477122,2024-05-14 09:45:01
244476877,2024-05-14 09:45:05
244477181,2024-05-14 09:45:38
244477276,2024-05-14 09:45:39
244476891,2024-05-14 09:45:41
244477246,2024-05-14 09:46:04
244477172,2024-05-14 09:46:24
244477055,2024-05-14 09:47:06
244476716,2024-05-14 09:47:09
244477297,2024-05-14 09:47:19
244477056,2024-05-14 09:47:21
244477310,2024-05-14 09:47:26
244477225,2024-05-14 09:47:28
244477433,2024-05-14 09:48:16
244477230,2024-05-14 09:48:17
244476080,2024-05-14 09:48:19
244477390,2024-05-14 09:48:22
244472640,2024-05-14 09:48:24
244477493,2024-05-14 09:48:24
244477226,2024-05-14 09:48:56
244477558,2024-05-14 09:49:09
244477824,2024-05-14 09:50:07
244475863,2024-05-14 09:50:21
244477461,2024-05-14 09:50:53
244477612,2024-05-14 09:50:54
244477915,2024-05-14 09:50:56
244475022,2024-05-14 09:51:09
244477735,2024-05-14 09:51:24
244477392,2024-05-14 09:51:34
244474487,2024-05-14 09:51:37
244477987,2024-05-14 09:51:43
244475795,2024-05-14 09:51:45
244477592,2024-05-14 09:52:06
244477950,2024-05-14 09:52:17
244477456,2024-05-14 09:52:20
244477924,2024-05-14 09:52:43
244477626,2024-05-14 09:52:54
244478022,2024-05-14 09:53:00
244475914,2024-05-14 09:53:14
244477804,2024-05-14 09:53:14
244477829,2024-05-14 09:53:31
244478070,2024-05-14 09:53:45
244476593,2024-05-14 09:53:47
244477706,2024-05-14 09:53:49
244477375,2024-05-14 09:54:30
244478053,2024-05-14 09:54:47
244477925,2024-05-14 09:54:59
244478150,2024-05-14 09:55:06
244477193,2024-05-14 09:55:08
244478381,2024-05-14 09:55:13
244478412,2024-05-14 09:55:30
244477770,2024-05-14 09:55:32
244478382,2024-05-14 09:55:39
244466181,2024-05-14 09:56:25
244477983,2024-05-14 09:56:31
244476403,2024-05-14 09:56:31
244477661,2024-05-14 09:56:55
244478323,2024-05-14 09:57:19
244478316,2024-05-14 09:57:27
244478651,2024-05-14 09:57:51
244478235,2024-05-14 09:58:05
244477738,2024-05-14 09:58:11
244470910,2024-05-14 09:58:19
244463816,2024-05-14 09:58:39
244478585,2024-05-14 09:58:57
244478488,2024-05-14 09:59:10
244477492,2024-05-14 10:00:07
244478880,2024-05-14 10:00:15
244478794,2024-05-14 10:00:20
244478390,2024-05-14 10:00:39
244478363,2024-05-14 10:00:49
244478688,2024-05-14 10:01:21
244477325,2024-05-14 10:01:22
244477898,2024-05-14 10:01:23
244477273,2024-05-14 10:01:29
244479137,2024-05-14 10:02:00
244478685,2024-05-14 10:02:41
244478972,2024-05-14 10:02:48
244477104,2024-05-14 10:03:06
244478773,2024-05-14 10:03:06
244478861,2024-05-14 10:03:08
244478840,2024-05-14 10:03:24
244478747,2024-05-14 10:03:33
244479123,2024-05-14 10:03:39
244477544,2024-05-14 10:03:45
244465567,2024-05-14 10:04:01
244479293,2024-05-14 10:04:19
244479314,2024-05-14 10:04:36
244479224,2024-05-14 10:04:56
244479251,2024-05-14 10:05:04
244479268,2024-05-14 10:05:36
244478107,2024-05-14 10:05:40
244478764,2024-05-14 10:05:52
244479457,2024-05-14 10:05:53
244478092,2024-05-14 10:06:24
244479631,2024-05-14 10:06:31
244478826,2024-05-14 10:06:40
244467015,2024-05-14 10:06:46
244477812,2024-05-14 10:08:15
244478847,2024-05-14 10:08:51
244479642,2024-05-14 10:08:58
244478648,2024-05-14 10:09:18
244478364,2024-05-14 10:09:52
244479626,2024-05-14 10:10:30
244479950,2024-05-14 10:10:45
244479704,2024-05-14 10:11:00
244479327,2024-05-14 10:11:12
244480008,2024-05-14 10:11:15
244479460,2024-05-14 10:11:19
244479090,2024-05-14 10:11:41
244479024,2024-05-14 10:12:00
244479788,2024-05-14 10:12:01
244480227,2024-05-14 10:12:09
244479829,2024-05-14 10:12:24
244479949,2024-05-14 10:12:43
244480067,2024-05-14 10:12:47
244480117,2024-05-14 10:13:01
244480264,2024-05-14 10:13:01
244479051,2024-05-14 10:13:10
244479851,2024-05-14 10:13:13
244479903,2024-05-14 10:13:18
244479768,2024-05-14 10:13:47
244479990,2024-05-14 10:13:47
244479246,2024-05-14 10:14:10
244480216,2024-05-14 10:14:13
244480532,2024-05-14 10:14:33
244480155,2024-05-14 10:14:57
244480169,2024-05-14 10:15:16
244478355,2024-05-14 10:15:44
244479947,2024-05-14 10:15:45
244480241,2024-05-14 10:16:26
244480849,2024-05-14 10:16:30
244480707,2024-05-14 10:16:44
244480697,2024-05-14 10:16:46
244480472,2024-05-14 10:16:52
244479984,2024-05-14 10:17:47
244480033,2024-05-14 10:18:09
244480850,2024-05-14 10:18:11
244479551,2024-05-14 10:18:12
244479586,2024-05-14 10:18:25
244480835,2024-05-14 10:18:33
244480815,2024-05-14 10:19:07
244479494,2024-05-14 10:19:17
244480110,2024-05-14 10:19:28
244480616,2024-05-14 10:19:36
244479997,2024-05-14 10:19:37
244477607,2024-05-14 10:19:50
244480481,2024-05-14 10:19:51
244480448,2024-05-14 10:19:52
244480084,2024-05-14 10:20:26
244480876,2024-05-14 10:20:32
244480574,2024-05-14 10:20:46
244480167,2024-05-14 10:21:01
244480690,2024-05-14 10:21:15
244481044,2024-05-14 10:21:46
244481060,2024-05-14 10:21:51
244480771,2024-05-14 10:22:16
244481221,2024-05-14 10:22:29
244480467,2024-05-14 10:23:02
244480231,2024-05-14 10:23:10
244481075,2024-05-14 10:23:34
244481405,2024-05-14 10:23:46
244481433,2024-05-14 10:24:10
244481535,2024-05-14 10:24:50
244480945,2024-05-14 10:24:53
244481016,2024-05-14 10:25:00
244480800,2024-05-14 10:25:54
244481727,2024-05-14 10:26:06
244481394,2024-05-14 10:26:13
244481711,2024-05-14 10:26:39
244481601,2024-05-14 10:27:01
244481460,2024-05-14 10:27:31
244481670,2024-05-14 10:27:47
244481949,2024-05-14 10:27:48
244481790,2024-05-14 10:27:59
244481958,2024-05-14 10:28:05
244481499,2024-05-14 10:28:06
244481875,2024-05-14 10:28:16
244482061,2024-05-14 10:28:20
244482081,2024-05-14 10:28:31
244482083,2024-05-14 10:28:50
244481269,2024-05-14 10:28:59
244481401,2024-05-14 10:29:28
244482018,2024-05-14 10:30:06
244481314,2024-05-14 10:30:31
244468803,2024-05-14 10:30:40
